序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
72,萬寶華企業管理顧問股份有限公司,臺北市,D,25,5,20.0%
73,台灣高速鐵路股份有限公司,臺北市,D,32,5,15.6%
74,台灣大昌華嘉股份有限公司,臺北市,D,7,5,71.4%
75,中國醫藥大學附設醫院,臺中市,D,41,5,12.2%
76,輝瑞大藥廠股份有限公司,新北市,D,4,4,100.0%
77,潤泰全球股份有限公司,臺北市,D,11,4,36.4%
78,大連化學工業股份有限公司,臺北市,D,7,4,57.1%
79,銀泰科技股份有限公司,臺中市,D,9,4,44.4%
80,台達電子工業股份有限公司台南分公司,臺南市,D,5,4,80.0%
81,索爾思光電股份有限公司,新竹縣,D,4,4,100.0%
82,緯創資通股份有限公司,新竹市,D,69,4,5.8%
83,台灣艾司摩爾股份有限公司,新竹市,D,7,4,57.1%
84,永碩聯合國際股份有限公司,臺北市,D,12,4,33.3%
85,景智電子股份有限公司,桃園縣,D,5,4,80.0%
86,勝普電子股份有限公司錦興廠,桃園縣,D,8,4,50.0%
87,美商聯邦快遞股份有限公司台灣分公司,臺北市,D,10,4,40.0%
88,台灣雀巢股份有限公司,臺北市,D,4,4,100.0%
89,群光電子股份有限公司,新北市,D,6,4,66.7%
90,凱基證券股份有限公司,臺北市,D,29,4,13.8%
91,美商怡佳股份有限公司台灣分公司,臺北市,D,9,4,44.4%
92,英屬開曼群島商香奈兒精品股份有限公司台灣分公司,臺北市,D,4,4,100.0%
93,敦陽科技股份有限公司,新竹市,D,6,4,66.7%
94,中宇環保工程股份有限公司,高雄市,D,11,4,36.4%
95,達鴻先進科技股份有限公司,新竹縣,D,12,4,33.3%
96,凌華科技股份有限公司,新北市,D,7,4,57.1%
97,璨圓光電股份有限公司,桃園縣,D,8,4,50.0%
98,泰金寶電通股份有限公司,臺北市,D,11,4,36.4%
99,群聯電子股份有限公司,新竹縣,D,6,4,66.7%
100,新加坡商安富利股份有限公司台灣分公司,臺北市,D,6,4,66.7%
101,傳奇網路遊戲股份有限公司,臺北市,D,5,4,80.0%
102,新世紀光電股份有限公司,臺南市,D,10,4,40.0%
103,震旦行股份有限公司台北二十九分公司,新北市,D,5,4,80.0%
104,香港商雅虎資訊股份有限公司台灣分公司,臺北市,D,10,4,40.0%
105,瑞士商寶潔家品有限公司台灣分公司,臺北市,D,4,4,100.0%
106,荷蘭商飒拉股份有限公司台灣分公司,臺北市,D,4,4,100.0%
107,台灣玻璃工業股份有限公司新竹廠,新竹市,D,11,3,27.3%
108,台灣杜邦股份有限公司,臺北市,D,4,3,75.0%
109,翰林出版事業股份有限公司,臺南市,D,10,3,30.0%
110,致茂電子股份有限公司,桃園縣,D,12,3,25.0%
111,矽統科技股份有限公司,新竹縣,D,4,3,75.0%
112,友訊科技股份有限公司,臺北市,D,6,3,50.0%
113,立榮航空股份有限公司,臺北市,D,9,3,33.3%
114,瑞昱半導體股份有限公司,新竹縣,D,21,3,14.3%
115,美磊科技股份有限公司,新竹縣,D,4,3,75.0%
116,台灣必成股份有限公司,嘉義縣,D,8,3,37.5%
117,鴻海精密工業股份有限公司新竹園區分公司,新竹市,D,11,3,27.3%
118,義隆電子股份有限公司,新竹縣,D,6,3,50.0%
119,台灣化學纖維股份有限公司麥寮分公司,雲林縣,D,18,3,16.7%
120,聯測科技股份有限公司,新竹市,D,13,3,23.1%
121,茂德科技股份有限公司,新竹市,D,4,3,75.0%
122,啓碁科技股份有限公司,新竹縣,D,19,3,15.8%
123,廣明光電股份有限公司,桃園縣,D,3,3,100.0%
124,榮眾科技股份有限公司,臺南市,D,3,3,100.0%
125,全智科技股份有限公司,新竹市,D,3,3,100.0%
126,旭硝子顯示玻璃股份有限公司,雲林縣,D,18,3,16.7%
127,閎暉實業股份有限公司,新北市,D,5,3,60.0%
128,國碩科技工業股份有限公司,新竹縣,D,7,3,42.9%
129,台灣順豐速運有限公司,臺北市,D,6,3,50.0%
130,聯景光電股份有限公司,桃園縣,D,9,3,33.3%
131,台灣玻璃工業股份有限公司彰濱廠,彰化縣,D,4,3,75.0%
132,台灣飛利浦股份有限公司,臺北市,D,3,3,100.0%
133,華泰大飯店企業股份有限公司,臺北市,D,5,3,60.0%
134,威健實業股份有限公司,臺北市,D,4,3,75.0%
135,年代網際事業股份有限公司,臺北市,D,6,3,50.0%
136,長榮國際股份有限公司,臺北市,D,14,3,21.4%
137,仕橋企管顧問有限公司,臺北市,D,6,3,50.0%
138,台灣巴斯夫股份有限公司,臺北市,D,6,3,50.0%
139,萬泰商業銀行股份有限公司,臺北市,D,7,3,42.9%
140,玉山商業銀行股份有限公司,臺北市,D,21,3,14.3%
141,美商亞培股份有限公司台灣分公司,臺北市,D,3,3,100.0%
142,法麗國際股份有限公司,臺北市,D,3,3,100.0%
143,遠雄人壽保險事業股份有限公司,臺北市,D,15,3,20.0%
144,群環科技股份有限公司,臺北市,D,4,3,75.0%
145,科林研發股份有限公司,新竹市,D,4,3,75.0%
146,英屬維京群島商銀鯨股份有限公司台灣分公司,臺北市,D,6,3,50.0%
147,耕興股份有限公司,新北市,D,4,3,75.0%
148,藝珂人事顧問股份有限公司新竹分公司,新竹市,D,3,3,100.0%
149,藝珂人事顧問股份有限公司高雄分公司,高雄市,D,4,3,75.0%
150,傲勝國際股份有限公司,臺北市,D,3,3,100.0%
151,長榮空運倉儲股份有限公司,桃園縣,D,5,3,60.0%
152,康迅數位整合股份有限公司,臺北市,D,4,3,75.0%
153,明基電通股份有限公司,臺北市,D,4,3,75.0%
154,台灣新思科技股份有限公司,臺北市,D,5,3,60.0%
155,建騰創達科技股份有限公司,臺北市,D,3,3,100.0%
156,泰宣企業股份有限公司,臺北市,D,8,3,37.5%
157,互盛股份有限公司台北東二區分公司,臺北市,D,4,3,75.0%
158,益和國際股份有限公司,新北市,D,3,3,100.0%
159,華創車電技術中心股份有限公司,臺北市,D,12,3,25.0%
160,建昇科技有限公司,雲林縣,D,11,3,27.3%
161,台灣大戶屋股份有限公司,臺北市,D,3,3,100.0%
162,長鴻榮實業股份有限公司,臺北市,D,3,3,100.0%
163,鵬泰顧問有限公司,臺北市,D,5,3,60.0%
164,澳商澳盛銀行集團股份有限公司台北分公司,臺北市,D,14,3,21.4%
165,香港商聯寶電腦有限公司台灣分公司,臺北市,D,3,3,100.0%
166,香港商亞妮斯比股份有限公司台灣分公司,臺北市,D,3,3,100.0%
167,長庚醫療財團法人高雄長庚紀念醫院,高雄市,D,53,3,5.7%
168,復興航空運輸股份有限公司,臺北市,D,15,2,13.3%
169,奇美實業股份有限公司,臺南市,D,20,2,10.0%
170,花王（台灣）股份有限公司,新北市,D,5,2,40.0%
171,臺灣華可貴股份有限公司,桃園縣,D,16,2,12.5%
172,華新麗華股份有限公司,臺北市,D,9,2,22.2%
173,華泰電子股份有限公司,高雄市,D,38,2,5.3%
174,東台精機股份有限公司,高雄市,D,7,2,28.6%
175,森田印刷廠股份有限公司,臺南市,D,3,2,66.7%
176,大成工程股份有限公司,臺南市,D,2,2,100.0%
177,和和機械股份有限公司,臺中市,D,2,2,100.0%
178,新店客運股份有限公司,新北市,D,3,2,66.7%
179,華宏新技股份有限公司,高雄市,D,9,2,22.2%
180,宏益玻璃科技股份有限公司,新北市,D,7,2,28.6%
181,宣昶股份有限公司,臺北市,D,2,2,100.0%
182,光磊科技股份有限公司,新竹市,D,13,2,15.4%
183,明緯企業股份有限公司,新北市,D,3,2,66.7%
184,實盈股份有限公司,臺北市,D,2,2,100.0%
185,亞洲化學股份有限公司楊梅一廠,桃園縣,D,5,2,40.0%
186,大立光電股份有限公司,臺中市,D,28,2,7.1%
187,亞東工業氣體股份有限公司,臺北市,D,3,2,66.7%
188,伊頓飛瑞慕品股份有限公司內湖廠,臺北市,D,5,2,40.0%
189,智冠科技股份有限公司,高雄市,D,3,2,66.7%
190,達航工業股份有限公司,臺中市,D,3,2,66.7%
191,喬鼎資訊股份有限公司,新竹市,D,2,2,100.0%
192,新普科技股份有限公司,新竹縣,D,4,2,50.0%
193,鈊象電子股份有限公司,新北市,D,9,2,22.2%
194,台灣普利司通股份有限公司,新竹縣,D,7,2,28.6%
195,東京威力科創股份有限公司,新竹市,D,3,2,66.7%
196,昇陽國際半導體股份有限公司,新竹市,D,4,2,50.0%
197,威達電股份有限公司,新北市,D,2,2,100.0%
198,正達國際光電股份有限公司,苗栗縣,D,18,2,11.1%
199,聯發科技股份有限公司,新竹市,D,32,2,6.3%
200,光紅建聖股份有限公司,臺北市,D,4,2,50.0%
201,茂達電子股份有限公司,新竹市,D,3,2,66.7%
202,旭德科技股份有限公司,新竹縣,D,11,2,18.2%
203,明基材料股份有限公司,桃園縣,D,11,2,18.2%
204,達創科技股份有限公司,桃園縣,D,8,2,25.0%
205,台灣精銳科技股份有限公司,臺中市,D,5,2,40.0%
206,華亞科技股份有限公司,桃園縣,D,36,2,5.6%
207,宸鴻光電科技股份有限公司,臺北市,D,3,2,66.7%
208,友輝光電股份有限公司,桃園縣,D,3,2,66.7%
209,台灣大福高科技設備股份有限公司,臺南市,D,2,2,100.0%
210,研碩電腦股份有限公司,臺北市,D,3,2,66.7%
211,日商丸紅國際股份有限公司交通專案分公司,臺北市,D,2,2,100.0%
212,太極能源科技股份有限公司,臺北市,D,4,2,50.0%
213,益邦製藥股份有限公司,苗栗縣,D,2,2,100.0%
214,南亞科技股份有限公司三廠,新北市,D,20,2,10.0%
215,精聯電子股份有限公司,新北市,D,3,2,66.7%
216,台灣大日印光罩科技股份有限公司,新竹市,D,2,2,100.0%
217,高通顯示器製造股份有限公司,桃園縣,D,9,2,22.2%
218,銘異科技股份有限公司銘異六廠,桃園縣,D,2,2,100.0%
219,璨圓光電股份有限公司平鎮廠,桃園縣,D,2,2,100.0%
220,第一商業銀行股份有限公司,臺北市,D,66,2,3.0%
221,第一產物保險股份有限公司,臺北市,D,7,2,28.6%
222,中華開發工業銀行股份有限公司,臺北市,D,5,2,40.0%
223,優美股份有限公司,臺北市,D,2,2,100.0%
224,吉興工程顧問股份有限公司,臺北市,D,4,2,50.0%
225,金器工業股份有限公司,臺北市,D,4,2,50.0%
226,仲量聯行股份有限公司,臺北市,D,2,2,100.0%
227,遠揚營造工程股份有限公司,臺北市,D,4,2,50.0%
228,荷商葛蘭素史克藥廠股份有限公司台灣分公司,臺北市,D,3,2,66.7%
229,崇貿科技股份有限公司,新北市,D,2,2,100.0%
230,滿心企業股份有限公司,新北市,D,7,2,28.6%
231,台灣玻璃工業股份有限公司,臺北市,D,2,2,100.0%
232,台灣房屋仲介股份有限公司,臺北市,D,6,2,33.3%
233,台灣德國萊因技術監護顧問股份有限公司,臺北市,D,3,2,66.7%
234,荷蘭商古馳亞太貿易股份有限公司台灣分公司,臺北市,D,3,2,66.7%
235,艾波比股份有限公司,臺北市,D,3,2,66.7%
236,群益金鼎證券股份有限公司,臺北市,D,6,2,33.3%
237,誠品股份有限公司,臺北市,D,12,2,16.7%
238,台新綜合證券股份有限公司,臺北市,D,2,2,100.0%
239,東宜資訊股份有限公司,臺北市,D,8,2,25.0%
240,艾訊股份有限公司,新北市,D,4,2,50.0%
241,美商科磊股份有限公司台灣分公司,新竹縣,D,4,2,50.0%
242,愛德萬測試股份有限公司,新竹縣,D,2,2,100.0%
243,華立企業股份有限公司台北分公司,臺北市,D,3,2,66.7%
244,精英人力資源股份有限公司,臺北市,D,20,2,10.0%
245,敬業企業管理顧問股份有限公司,臺北市,D,2,2,100.0%
246,奇鋐科技股份有限公司,新北市,D,3,2,66.7%
247,普安科技股份有限公司,新北市,D,4,2,50.0%
248,聯意製作股份有限公司,臺北市,D,10,2,20.0%
249,台灣三星電子股份有限公司,臺北市,D,4,2,50.0%
250,美商安邁科技股份有限公司台灣分公司,臺北市,D,4,2,50.0%
251,新加坡商克蘭詩股份有限公司台灣分公司,臺北市,D,2,2,100.0%
252,日商瑞穗實業銀行股份有限公司台北分公司,臺北市,D,2,2,100.0%
253,北達汽車股份有限公司,臺北市,D,2,2,100.0%
254,新台旅行社股份有限公司,臺北市,D,2,2,100.0%
255,英屬維爾京群島商莎莎國際股份有限公司台北分公司,臺北市,D,3,2,66.7%
256,光環科技股份有限公司,新竹市,D,5,2,40.0%
257,思夢樂股份有限公司,桃園縣,D,3,2,66.7%
258,亞藝國際股份有限公司,臺北市,D,2,2,100.0%
259,臺灣阿斯特捷利康股份有限公司,臺北市,D,2,2,100.0%
260,台灣日鑛金屬股份有限公司,桃園縣,D,2,2,100.0%
261,藝珂人事顧問股份有限公司台中分公司,臺中市,D,3,2,66.7%
262,立錡科技股份有限公司,新竹縣,D,7,2,28.6%
263,台灣保全股份有限公司,臺北市,D,11,2,18.2%
264,和運租車股份有限公司,臺北市,D,4,2,50.0%
265,華碩聯合科技股份有限公司,臺北市,D,5,2,40.0%
266,廣積科技股份有限公司,臺北市,D,3,2,66.7%
267,神坊資訊股份有限公司,臺北市,D,2,2,100.0%
268,霖園公寓大廈管理維護股份有限公司,臺北市,D,2,2,100.0%
269,力旺電子股份有限公司,新竹市,D,2,2,100.0%
270,閎康科技股份有限公司,新竹縣,D,2,2,100.0%
271,燦星國際旅行社股份有限公司,臺北市,D,5,2,40.0%
272,波茵特股份有限公司,臺北市,D,2,2,100.0%
273,荷蘭商臺灣戴爾股份有限公司台灣分公司,臺北市,D,7,2,28.6%
274,互動國際數位股份有限公司,新北市,D,3,2,66.7%
275,台灣英特科人力股份有限公司,臺中市,D,3,2,66.7%
276,中化裕民健康事業股份有限公司,臺北市,D,2,2,100.0%
277,六角國際事業股份有限公司,新竹縣,D,3,2,66.7%
278,海華科技股份有限公司,新北市,D,2,2,100.0%
279,英屬維京群島商永德福汽車股份有限公司台灣分公司,臺北市,D,2,2,100.0%
280,訊崴技術有限公司,臺北市,D,2,2,100.0%
281,優力國際安全認證有限公司,臺北市,D,5,2,40.0%
282,日陞企管顧問有限公司,桃園縣,D,5,2,40.0%
283,香港商立德國際商品試驗有限公司桃園分公司,桃園縣,D,4,2,50.0%
284,台灣固網股份有限公司,臺北市,D,3,2,66.7%
285,香港商壹傳媒動畫有限公司台灣分公司,臺北市,D,5,2,40.0%
286,典華婚訂資源整合股份有限公司,臺北市,D,2,2,100.0%
287,北智捷汽車股份有限公司,新北市,D,3,2,66.7%
288,百世教育科技股份有限公司,高雄市,D,8,2,25.0%
289,壹傳媒電視廣播股份有限公司,臺北市,D,7,2,28.6%
290,第一商業銀行信用卡處,臺北市,D,2,2,100.0%
291,巴黎管理顧問股份有限公司,臺北市,D,2,2,100.0%
292,台灣優衣庫有限公司,新北市,D,16,2,12.5%
293,神通資訊科技股份有限公司,臺北市,D,11,2,18.2%
294,業鑫科技顧問股份有限公司,新竹縣,D,2,2,100.0%
295,福容大飯店股份有限公司淡水漁人碼頭分公司,新北市,D,3,2,66.7%
296,陳立教育事業股份有限公司,臺北市,D,2,2,100.0%
297,華泰商業銀行股份有限公司,臺北市,D,8,2,25.0%
298,陽信商業銀行股份有限公司,臺北市,D,19,2,10.5%
299,日商倍樂生股份有限公司台北分公司,臺北市,D,3,2,66.7%
300,新光醫療財團法人新光吳火獅紀念醫院,臺北市,D,23,2,8.7%
301,財團法人台北歐洲學校,臺北市,D,3,2,66.7%
302,長庚醫療財團法人雲林長庚紀念醫院,雲林縣,D,2,2,100.0%
303,台灣水泥股份有限公司台北水泥製品廠,臺北市,D,1,1,100.0%
304,臺灣肥料股份有限公司新竹廠,新竹市,D,1,1,100.0%
305,台灣中華化學工業股份有限公司,桃園縣,D,2,1,50.0%
306,永豐化學工業股份有限公司,新北市,D,2,1,50.0%
307,大亞電線電纜股份有限公司,臺南市,D,5,1,20.0%
308,輝瑞生技股份有限公司,新北市,D,2,1,50.0%
309,正隆股份有限公司,新北市,D,4,1,25.0%
310,台灣第一三共股份有限公司,臺北市,D,1,1,100.0%
311,永信藥品工業股份有限公司,臺中市,D,11,1,9.1%
312,臺灣塑膠工業股份有限公司,高雄市,D,7,1,14.3%
313,台灣新東機械股份有限公司,新北市,D,1,1,100.0%
314,泰翔纖維染整股份有限公司,新北市,D,1,1,100.0%
315,三重汽車客運股份有限公司,新北市,D,14,1,7.1%
316,漢威聯合股份有限公司,新北市,D,1,1,100.0%
317,聯合利華股份有限公司,臺北市,D,3,1,33.3%
318,臺灣日鍛工業股份有限公司,桃園縣,D,1,1,100.0%
319,中化合成生技股份有限公司,新北市,D,2,1,50.0%
320,福保化學股份有限公司,桃園縣,D,1,1,100.0%
321,宏益纖維工業股份有限公司,臺北市,D,2,1,50.0%
322,聯城工業股份有限公司,新竹縣,D,1,1,100.0%
323,台灣卡西歐股份有限公司,臺北市,D,1,1,100.0%
324,中日合成化學股份有限公司,臺北市,D,1,1,100.0%
325,和泰股份有限公司,臺北市,D,1,1,100.0%
326,健泰工業股份有限公司,桃園縣,D,1,1,100.0%
327,惠民製藥股份有限公司,臺北市,D,1,1,100.0%
328,佳麗寶化工股份有限公司,高雄市,D,1,1,100.0%
329,高力熱處理工業股份有限公司,桃園縣,D,3,1,33.3%
330,仁宗蕾絲股份有限公司,桃園縣,D,1,1,100.0%
331,台灣特殊金屬網股份有限公司,桃園縣,D,1,1,100.0%
332,台硝股份有限公司,桃園縣,D,1,1,100.0%
333,國揚實業股份有限公司,臺北市,D,1,1,100.0%
334,福華工程股份有限公司,臺北市,D,1,1,100.0%
335,達興纖維股份有限公司新化工廠,臺南市,D,1,1,100.0%
336,佳美食品工業股份有限公司,臺中市,D,2,1,50.0%
337,久津實業股份有限公司,彰化縣,D,2,1,50.0%
338,新光紡織股份有限公司桃園廠,桃園縣,D,2,1,50.0%
339,中美嘉吉股份有限公司台中飼料廠,臺中市,D,1,1,100.0%
340,新生五金工廠股份有限公司,臺北市,D,1,1,100.0%
341,順源工業股份有限公司,新北市,D,1,1,100.0%
342,穎明工業股份有限公司,高雄市,D,3,1,33.3%
343,健喬信元醫藥生技股份有限公司,新竹縣,D,3,1,33.3%
344,福安工業股份有限公司,臺南市,D,1,1,100.0%
345,超眾科技股份有限公司,新北市,D,2,1,50.0%
346,中美和石油化學股份有限公司,臺北市,D,3,1,33.3%
347,益興電子股份有限公司,桃園縣,D,2,1,50.0%
348,大同磁器股份有限公司新埔廠,新竹縣,D,1,1,100.0%
349,美律實業股份有限公司,臺中市,D,4,1,25.0%
350,嬌生股份有限公司,臺北市,D,1,1,100.0%
351,侯泰企業股份有限公司,雲林縣,D,1,1,100.0%
352,飛宏科技股份有限公司,桃園縣,D,4,1,25.0%
353,黑松股份有限公司中壢廠,桃園縣,D,2,1,50.0%
354,本源興股份有限公司,臺北市,D,1,1,100.0%
355,漢泰鋼鐵廠股份有限公司,高雄市,D,1,1,100.0%
356,中傳企業股份有限公司,桃園縣,D,1,1,100.0%
357,台灣水泥股份有限公司台中水泥製品廠,臺中市,D,1,1,100.0%
358,濟生股份有限公司,臺北市,D,1,1,100.0%
359,均豪精密工業股份有限公司,新竹縣,D,4,1,25.0%
360,美全企業股份有限公司,臺南市,D,1,1,100.0%
361,榮勝機械工程股份有限公司,新竹市,D,1,1,100.0%
362,台昌彩藝工業股份有限公司,臺中市,D,1,1,100.0%
363,新蓬萊食品股份有限公司,桃園縣,D,1,1,100.0%
364,喬暘電子股份有限公司,臺北市,D,1,1,100.0%
365,同昌機械股份有限公司,桃園縣,D,1,1,100.0%
366,台技塑膠股份有限公司,桃園縣,D,1,1,100.0%
367,旭和螺絲工業股份有限公司,高雄市,D,1,1,100.0%
368,春原營造股份有限公司,臺北市,D,1,1,100.0%
369,久馨股份有限公司,臺中市,D,1,1,100.0%
370,全友電腦股份有限公司,新竹市,D,1,1,100.0%
371,北爾電子股份有限公司,新北市,D,1,1,100.0%
372,磯鑫工業股份有限公司,臺中市,D,2,1,50.0%
373,博世力士樂股份有限公司,新北市,D,1,1,100.0%
374,亞洲光學股份有限公司,臺中市,D,5,1,20.0%
375,台灣玻璃工業股份有限公司台中廠,臺中市,D,6,1,16.7%
376,神通電腦股份有限公司,臺北市,D,1,1,100.0%
377,三盛製衣廠股份有限公司,新北市,D,1,1,100.0%
378,正氧機械工業股份有限公司,臺南市,D,1,1,100.0%
379,一品光學工業股份有限公司,臺北市,D,1,1,100.0%
380,北譯精機股份有限公司,桃園縣,D,1,1,100.0%
381,啟德電子股份有限公司,臺中市,D,1,1,100.0%
382,智偉織造股份有限公司,桃園縣,D,1,1,100.0%
383,遠雄營造股份有限公司,臺北市,D,2,1,50.0%
384,愛子美實業股份有限公司,臺北市,D,1,1,100.0%
385,隆大營建事業股份有限公司,高雄市,D,1,1,100.0%
386,百略醫學科技股份有限公司,臺北市,D,1,1,100.0%
387,惠普股份有限公司,臺北市,D,1,1,100.0%
388,新歷芳企業股份有限公司,臺中市,D,1,1,100.0%
389,台灣前電電業股份有限公司,臺北市,D,1,1,100.0%
390,昶和纖維興業股份有限公司,桃園縣,D,1,1,100.0%
391,佳格食品股份有限公司,臺北市,D,8,1,12.5%
392,偉訓科技股份有限公司,臺南市,D,1,1,100.0%
393,台灣伊都錦股份有限公司,臺北市,D,2,1,50.0%
394,賜芳股份有限公司,雲林縣,D,1,1,100.0%
395,伍經企業股份有限公司,高雄市,D,1,1,100.0%
396,永誠興業股份有限公司,高雄市,D,1,1,100.0%
397,國記營造股份有限公司,桃園縣,D,1,1,100.0%
398,立翰實業股份有限公司,臺南市,D,1,1,100.0%
399,嶸昌機械股份有限公司,新北市,D,1,1,100.0%
400,李長榮化學工業股份有限公司林園廠,高雄市,D,1,1,100.0%
401,明門實業股份有限公司,臺北市,D,1,1,100.0%
402,宏隆齒輪機器廠股份有限公司,臺南市,D,1,1,100.0%
403,大進精工股份有限公司,臺南市,D,1,1,100.0%
404,台灣赫克力士股份有限公司,臺北市,D,1,1,100.0%
405,東海冷凍股份有限公司,新北市,D,1,1,100.0%
406,油欣精機股份有限公司,桃園縣,D,1,1,100.0%
407,巨擘科技股份有限公司,新竹市,D,9,1,11.1%
408,捷流閥業股份有限公司,新北市,D,2,1,50.0%
409,鼎朋企業股份有限公司,桃園縣,D,1,1,100.0%
410,天工精密股份有限公司,臺中市,D,1,1,100.0%
411,春茂實業股份有限公司,桃園縣,D,1,1,100.0%
412,中鹿營造股份有限公司,臺北市,D,2,1,50.0%
413,寶僑家品股份有限公司,臺北市,D,1,1,100.0%
414,利晉工程股份有限公司,桃園縣,D,2,1,50.0%
415,華祺工業股份有限公司,桃園縣,D,1,1,100.0%
416,喬麥屋企業有限公司,新北市,D,1,1,100.0%
417,丞豐實業股份有限公司,新北市,D,1,1,100.0%
418,立仲機械股份有限公司,臺中市,D,1,1,100.0%
419,台灣開利股份有限公司,臺北市,D,2,1,50.0%
420,達成製模有限公司,桃園縣,D,1,1,100.0%
421,橋椿金屬股份有限公司,臺中市,D,2,1,50.0%
422,忠群螺絲五金股份有限公司,桃園縣,D,1,1,100.0%
423,浜中松琴工業有限公司,新北市,D,1,1,100.0%
424,錦懋興業股份有限公司,彰化縣,D,1,1,100.0%
