序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
80,矽統科技股份有限公司,新竹縣,D,5,4,80.0%
81,台塑石化股份有限公司,雲林縣,D,51,4,7.8%
82,聯測科技股份有限公司,新竹市,D,14,4,28.6%
83,台達電子工業股份有限公司台南分公司,臺南市,D,5,4,80.0%
84,索爾思光電股份有限公司,新竹縣,D,4,4,100.0%
85,茂德科技股份有限公司,新竹市,D,21,4,19.0%
86,台灣順豐速運有限公司,臺北市,D,6,4,66.7%
87,和碩聯合科技股份有限公司,臺北市,D,51,4,7.8%
88,景智電子股份有限公司,桃園縣,D,5,4,80.0%
89,南亞電路板股份有限公司樹林廠,新北市,D,10,4,40.0%
90,勝普電子股份有限公司,桃園縣,D,8,4,50.0%
91,美商聯邦快遞股份有限公司台灣分公司,臺北市,D,10,4,40.0%
92,群光電子股份有限公司,新北市,D,6,4,66.7%
93,凱基證券股份有限公司,臺北市,D,29,4,13.8%
94,美商怡佳股份有限公司台灣分公司,臺北市,D,9,4,44.4%
95,聚陽實業股份有限公司,臺北市,D,5,4,80.0%
96,英屬開曼群島商香奈兒精品股份有限公司台灣分公司,臺北市,D,4,4,100.0%
97,萬泰商業銀行股份有限公司,臺北市,D,8,4,50.0%
98,泰金寶電通股份有限公司,臺北市,D,10,4,40.0%
99,安瀚視特股份有限公司,臺南市,D,6,4,66.7%
100,群聯電子股份有限公司,新竹縣,D,6,4,66.7%
101,網訊電通股份有限公司,臺北市,D,6,4,66.7%
102,新世紀光電股份有限公司,臺南市,D,10,4,40.0%
103,震旦行股份有限公司台北二十九分公司,新北市,D,5,4,80.0%
104,香港商雅虎資訊股份有限公司台灣分公司,臺北市,D,10,4,40.0%
105,台灣大戶屋股份有限公司,臺北市,D,4,4,100.0%
106,瑞士商寶潔家品有限公司台灣分公司,臺北市,D,4,4,100.0%
107,澳商澳盛銀行集團股份有限公司台北分公司,臺北市,D,14,4,28.6%
108,紅景天養生御品股份有限公司,臺中市,D,7,4,57.1%
109,台灣玻璃工業股份有限公司新竹廠,新竹市,D,10,3,30.0%
110,台灣杜邦股份有限公司,臺北市,D,5,3,60.0%
111,翰林出版事業股份有限公司,臺南市,D,10,3,30.0%
112,大連化學工業股份有限公司,臺北市,D,6,3,50.0%
113,宏益玻璃科技股份有限公司,新北市,D,7,3,42.9%
114,巨擘科技股份有限公司,新竹市,D,8,3,37.5%
115,致茂電子股份有限公司,桃園縣,D,12,3,25.0%
116,友訊科技股份有限公司,臺北市,D,6,3,50.0%
117,瑞昱半導體股份有限公司,新竹縣,D,19,3,15.8%
118,皇家可囗股份有限公司台南廠,臺南市,D,4,3,75.0%
119,鴻海精密工業股份有限公司新竹園區分公司,新竹市,D,11,3,27.3%
120,義隆電子股份有限公司,新竹縣,D,6,3,50.0%
121,昇陽國際半導體股份有限公司,新竹市,D,4,3,75.0%
122,啟碁科技股份有限公司,新竹縣,D,20,3,15.0%
123,遠傳電信股份有限公司,臺北市,D,54,3,5.6%
124,明基材料股份有限公司,桃園縣,D,11,3,27.3%
125,廣明光電股份有限公司,桃園縣,D,3,3,100.0%
126,榮眾科技股份有限公司,臺南市,D,3,3,100.0%
127,和鑫光電股份有限公司,臺南市,D,31,3,9.7%
128,全智科技股份有限公司,新竹市,D,3,3,100.0%
129,兆遠科技股份有限公司,新竹縣,D,3,3,100.0%
130,介面光電股份有限公司,桃園縣,D,19,3,15.8%
131,閎暉實業股份有限公司,新北市,D,5,3,60.0%
132,台灣艾司摩爾股份有限公司,新竹市,D,6,3,50.0%
133,台灣玻璃工業股份有限公司彰濱廠,彰化縣,D,4,3,75.0%
134,台灣飛利浦股份有限公司,臺北市,D,4,3,75.0%
135,華泰大飯店企業股份有限公司,臺北市,D,5,3,60.0%
136,台灣雀巢股份有限公司,臺北市,D,3,3,100.0%
137,吉興工程顧問股份有限公司,臺北市,D,3,3,100.0%
138,威健實業股份有限公司,臺北市,D,4,3,75.0%
139,仲量聯行股份有限公司,臺北市,D,3,3,100.0%
140,年代網際事業股份有限公司,臺北市,D,6,3,50.0%
141,長榮國際股份有限公司,臺北市,D,14,3,21.4%
142,台灣房屋仲介股份有限公司,臺北市,D,6,3,50.0%
143,群益金鼎證券股份有限公司,臺北市,D,7,3,42.9%
144,仕橋企管顧問有限公司,臺北市,D,6,3,50.0%
145,西門子股份有限公司,臺北市,D,5,3,60.0%
146,美商科磊股份有限公司台灣分公司,新竹縣,D,4,3,75.0%
147,台灣巴斯夫股份有限公司,臺北市,D,6,3,50.0%
148,精英人力資源股份有限公司,臺北市,D,21,3,14.3%
149,敦陽科技股份有限公司,新竹市,D,6,3,50.0%
150,國泰世紀產物保險股份有限公司,臺北市,D,17,3,17.6%
151,法麗國際股份有限公司,臺北市,D,3,3,100.0%
152,聯意製作股份有限公司,臺北市,D,10,3,30.0%
153,三立電視股份有限公司,臺北市,D,11,3,27.3%
154,群環科技股份有限公司,臺北市,D,4,3,75.0%
155,凌華科技股份有限公司,新北市,D,7,3,42.9%
156,科林研發股份有限公司,新竹市,D,3,3,100.0%
157,耕興股份有限公司,新北市,D,4,3,75.0%
158,藝珂人事顧問股份有限公司新竹分公司,新竹市,D,3,3,100.0%
159,傲勝國際股份有限公司,臺北市,D,3,3,100.0%
160,藝珂人事顧問股份有限公司台中分公司,臺中市,D,4,3,75.0%
161,和運租車股份有限公司,臺北市,D,4,3,75.0%
162,長榮空運倉儲股份有限公司,桃園縣,D,5,3,60.0%
163,雅妮絲比股份有限公司,新北市,D,3,3,100.0%
164,傳奇網路遊戲股份有限公司,臺北市,D,4,3,75.0%
165,台灣大昌華嘉股份有限公司,臺北市,D,7,3,42.9%
166,阿瘦實業股份有限公司,臺北市,D,13,3,23.1%
167,建騰創達科技股份有限公司,臺北市,D,3,3,100.0%
168,互盛股份有限公司台北東二區分公司,臺北市,D,4,3,75.0%
169,益和國際股份有限公司,新北市,D,3,3,100.0%
170,華創車電技術中心股份有限公司,臺北市,D,11,3,27.3%
171,全球華人股份有限公司台中分公司,臺中市,D,8,3,37.5%
172,壹傳媒電視廣播股份有限公司,臺北市,D,9,3,33.3%
173,馥盛股份有限公司,臺北市,D,3,3,100.0%
174,台灣優衣庫有限公司,新北市,D,14,3,21.4%
175,國際康健人壽保險股份有限公司,臺北市,D,9,3,33.3%
176,國泰醫療財團法人國泰綜合醫院,臺北市,D,37,3,8.1%
177,復興航空運輸股份有限公司,臺北市,D,13,2,15.4%
178,奇美實業股份有限公司,臺南市,D,20,2,10.0%
179,花王（台灣）股份有限公司,新北市,D,5,2,40.0%
180,臺灣華可貴股份有限公司,桃園縣,D,16,2,12.5%
181,華新麗華股份有限公司,臺北市,D,11,2,18.2%
182,永信藥品工業股份有限公司,臺中市,D,12,2,16.7%
183,生達化學製藥股份有限公司,臺南市,D,8,2,25.0%
184,嘉裕股份有限公司,臺北市,D,3,2,66.7%
185,台灣佳能股份有限公司,臺中市,D,52,2,3.8%
186,東台精機股份有限公司,高雄市,D,7,2,28.6%
187,久津實業股份有限公司,彰化縣,D,3,2,66.7%
188,森田印刷廠股份有限公司,臺南市,D,3,2,66.7%
189,大成工程股份有限公司,臺南市,D,3,2,66.7%
190,春原營造股份有限公司,臺北市,D,2,2,100.0%
191,新店客運股份有限公司,新北市,D,3,2,66.7%
192,磯鑫工業股份有限公司,臺中市,D,3,2,66.7%
193,宣昶股份有限公司,臺北市,D,2,2,100.0%
194,寶僑家品股份有限公司,臺北市,D,2,2,100.0%
195,明緯企業股份有限公司,新北市,D,3,2,66.7%
196,華祺工業股份有限公司,桃園縣,D,2,2,100.0%
197,實盈股份有限公司,臺北市,D,2,2,100.0%
198,昆盈企業股份有限公司,新北市,D,3,2,66.7%
199,亞東工業氣體股份有限公司,臺北市,D,3,2,66.7%
200,伊頓飛瑞慕品股份有限公司內湖廠,臺北市,D,5,2,40.0%
201,智冠科技股份有限公司,高雄市,D,3,2,66.7%
202,台灣必成股份有限公司,嘉義縣,D,8,2,25.0%
203,達航工業股份有限公司,臺中市,D,3,2,66.7%
204,喬鼎資訊股份有限公司,新竹市,D,2,2,100.0%
205,世界先進積體電路股份有限公司,新竹縣,D,35,2,5.7%
206,林朋科技股份有限公司,臺中市,D,2,2,100.0%
207,台灣化學纖維股份有限公司麥寮分公司,雲林縣,D,17,2,11.8%
208,威達電股份有限公司,新北市,D,2,2,100.0%
209,中華凸版電子股份有限公司,桃園縣,D,2,2,100.0%
210,茂達電子股份有限公司,新竹市,D,3,2,66.7%
211,金居開發銅箔股份有限公司,臺北市,D,2,2,100.0%
212,宇環科技股份有限公司,桃園縣,D,3,2,66.7%
213,達邁科技股份有限公司,新竹縣,D,2,2,100.0%
214,台塑海運股份有限公司,臺北市,D,2,2,100.0%
215,緯創資通股份有限公司,新竹市,D,67,2,3.0%
216,碩達科技股份有限公司,苗栗縣,D,3,2,66.7%
217,台塑生醫科技股份有限公司,臺北市,D,2,2,100.0%
218,恩茂科技股份有限公司,桃園縣,D,2,2,100.0%
219,友輝光電股份有限公司,桃園縣,D,3,2,66.7%
220,台灣大福高科技設備股份有限公司,臺南市,D,2,2,100.0%
221,研碩電腦股份有限公司,臺北市,D,3,2,66.7%
222,日商丸紅國際股份有限公司交通專案分公司,臺北市,D,2,2,100.0%
223,益邦製藥股份有限公司,苗栗縣,D,2,2,100.0%
224,南亞科技股份有限公司三廠,新北市,D,22,2,9.1%
225,永碩聯合國際股份有限公司,臺北市,D,12,2,16.7%
226,精聯電子股份有限公司,新北市,D,3,2,66.7%
227,台灣大日印光罩科技股份有限公司,新竹市,D,2,2,100.0%
228,高通顯示器製造股份有限公司,桃園縣,D,10,2,20.0%
229,銘異科技股份有限公司銘異六廠,桃園縣,D,2,2,100.0%
230,晶碩光學股份有限公司,桃園縣,D,2,2,100.0%
231,哈佛人力資源有限公司,臺北市,D,2,2,100.0%
232,第一商業銀行股份有限公司,臺北市,D,66,2,3.0%
233,新光產物保險股份有限公司,臺北市,D,14,2,14.3%
234,蘇黎世產物保險股份有限公司,臺北市,D,8,2,25.0%
235,第一產物保險股份有限公司,臺北市,D,7,2,28.6%
236,中華開發工業銀行股份有限公司,臺北市,D,5,2,40.0%
237,優美股份有限公司,臺北市,D,2,2,100.0%
238,宏碁股份有限公司,臺北市,D,22,2,9.1%
239,洋基通運股份有限公司,臺北市,D,9,2,22.2%
240,儒鴻企業股份有限公司,新北市,D,11,2,18.2%
241,金器工業股份有限公司,臺北市,D,4,2,50.0%
242,荷商葛蘭素史克藥廠股份有限公司台灣分公司,臺北市,D,3,2,66.7%
243,滿心企業股份有限公司,新北市,D,7,2,28.6%
244,飛捷科技股份有限公司,臺北市,D,3,2,66.7%
245,台灣玻璃工業股份有限公司,臺北市,D,2,2,100.0%
246,台灣德國萊因技術監護顧問股份有限公司,臺北市,D,3,2,66.7%
247,荷蘭商古馳亞太貿易股份有限公司台灣分公司,臺北市,D,3,2,66.7%
248,阿托科技股份有限公司,臺北市,D,2,2,100.0%
249,香港商思捷有限公司台灣分公司,臺北市,D,3,2,66.7%
250,誠品股份有限公司,臺北市,D,12,2,16.7%
251,愛德萬測試股份有限公司,新竹縣,D,2,2,100.0%
252,華立企業股份有限公司台北分公司,臺北市,D,3,2,66.7%
253,美商亞培股份有限公司台灣分公司,臺北市,D,3,2,66.7%
254,敬業企業管理顧問股份有限公司,臺北市,D,2,2,100.0%
255,奇鋐科技股份有限公司,新北市,D,3,2,66.7%
256,中宇環保工程股份有限公司,高雄市,D,11,2,18.2%
257,普安科技股份有限公司,新北市,D,4,2,50.0%
258,拿帕里股份有限公司,臺北市,D,10,2,20.0%
259,台灣三星電子股份有限公司,臺北市,D,4,2,50.0%
260,遊戲橘子數位科技股份有限公司,新北市,D,9,2,22.2%
261,美商安邁科技股份有限公司台灣分公司,臺北市,D,4,2,50.0%
262,新加坡商克蘭詩股份有限公司台灣分公司,臺北市,D,2,2,100.0%
263,日商瑞穗實業銀行股份有限公司台北分公司,臺北市,D,2,2,100.0%
264,潤泰創新國際股份有限公司新竹分公司,新竹市,D,4,2,50.0%
265,新光三越百貨股份有限公司台北信義分公司,臺北市,D,6,2,33.3%
266,臺灣阿斯特捷利康股份有限公司,臺北市,D,2,2,100.0%
267,台灣日金屬股份有限公司,桃園縣,D,2,2,100.0%
268,系微股份有限公司,臺北市,D,5,2,40.0%
269,立錡科技股份有限公司,新竹縣,D,7,2,28.6%
270,台灣保全股份有限公司,臺北市,D,10,2,20.0%
271,和潤企業股份有限公司,臺北市,D,4,2,50.0%
272,華碩聯合科技股份有限公司,臺北市,D,5,2,40.0%
273,廣積科技股份有限公司,臺北市,D,3,2,66.7%
274,康迅數位整合股份有限公司,臺北市,D,3,2,66.7%
275,山汰科技企業有限公司,臺中市,D,2,2,100.0%
276,明基電通股份有限公司,臺北市,D,3,2,66.7%
277,台灣新思科技股份有限公司,臺北市,D,2,2,100.0%
278,霖園公寓大廈管理維護股份有限公司,臺北市,D,2,2,100.0%
279,力旺電子股份有限公司,新竹市,D,2,2,100.0%
280,香港商俊思海外有限公司台灣分公司,臺北市,D,2,2,100.0%
281,福容大飯店股份有限公司,新北市,D,3,2,66.7%
282,閎康科技股份有限公司,新竹縣,D,2,2,100.0%
283,荷蘭商臺灣戴爾股份有限公司台灣分公司,臺北市,D,7,2,28.6%
284,互動國際數位股份有限公司,新北市,D,3,2,66.7%
285,泰宣企業股份有限公司,臺北市,D,8,2,25.0%
286,中化裕民健康事業股份有限公司,臺北市,D,2,2,100.0%
287,大予行銷顧問有限公司,臺北市,D,3,2,66.7%
288,海華科技股份有限公司,新北市,D,2,2,100.0%
289,吉比鮮釀股份有限公司,臺北市,D,2,2,100.0%
290,訊崴技術有限公司,臺北市,D,2,2,100.0%
291,寶紘盛有限公司,桃園縣,D,5,2,40.0%
292,酷聖石冰淇淋股份有限公司,臺北市,D,5,2,40.0%
293,長鴻榮實業股份有限公司,臺北市,D,2,2,100.0%
294,京站實業股份有限公司,臺北市,D,2,2,100.0%
295,香港商立德國際商品試驗有限公司桃園分公司,桃園縣,D,4,2,50.0%
296,台灣固網股份有限公司,臺北市,D,3,2,66.7%
297,香港商壹傳媒動畫有限公司台灣分公司,臺北市,D,5,2,40.0%
298,香港商希思黎化妝品有限公司台灣分公司,臺北市,D,2,2,100.0%
299,北智捷汽車股份有限公司,新北市,D,3,2,66.7%
300,第一商業銀行信用卡處,臺北市,D,2,2,100.0%
301,巴黎管理顧問股份有限公司,臺北市,D,2,2,100.0%
302,業鑫科技顧問股份有限公司,臺北市,D,4,2,50.0%
303,福容大飯店股份有限公司淡水漁人碼頭分公司,新北市,D,3,2,66.7%
304,荷蘭商拉股份有限公司台灣分公司,臺北市,D,2,2,100.0%
305,糖朝餐飲股份有限公司,臺北市,D,2,2,100.0%
306,華泰商業銀行股份有限公司,臺北市,D,8,2,25.0%
307,長庚醫療財團法人台北長庚紀念醫院,臺北市,D,9,2,22.2%
308,天下雜誌股份有限公司,臺北市,D,2,2,100.0%
309,中國醫藥大學附設醫院,臺中市,D,38,2,5.3%
310,長庚醫療財團法人高雄長庚紀念醫院,高雄市,D,51,2,3.9%
311,日商倍樂生股份有限公司台北分公司,臺北市,D,3,2,66.7%
312,長庚醫療財團法人雲林長庚紀念醫院,雲林縣,D,2,2,100.0%
313,臺灣肥料股份有限公司新竹廠,新竹市,D,1,1,100.0%
314,台灣中華化學工業股份有限公司,桃園縣,D,2,1,50.0%
315,光正股份有限公司,桃園縣,D,1,1,100.0%
316,台灣水泥股份有限公司花蓮廠,花蓮縣,D,1,1,100.0%
317,台灣第一三共股份有限公司,臺北市,D,1,1,100.0%
318,台灣新東機械股份有限公司,新北市,D,1,1,100.0%
319,泰翔纖維染整股份有限公司,新北市,D,1,1,100.0%
320,漢威聯合股份有限公司,新北市,D,1,1,100.0%
321,高福化學工業股份有限公司,高雄市,D,1,1,100.0%
322,臺灣日鍛工業股份有限公司,桃園縣,D,1,1,100.0%
323,中化合成生技股份有限公司,新北市,D,2,1,50.0%
324,宏益纖維工業股份有限公司,臺北市,D,2,1,50.0%
325,聯城工業股份有限公司,新竹縣,D,1,1,100.0%
326,欣興電子股份有限公司,桃園縣,D,89,1,1.1%
327,台灣卡西歐股份有限公司,臺北市,D,1,1,100.0%
328,中日合成化學股份有限公司,臺北市,D,1,1,100.0%
329,和泰股份有限公司,臺北市,D,1,1,100.0%
330,健泰工業股份有限公司,桃園縣,D,1,1,100.0%
331,惠民製藥股份有限公司,臺北市,D,1,1,100.0%
332,台灣好奇股份有限公司,高雄市,D,1,1,100.0%
333,協益電子股份有限公司,新北市,D,3,1,33.3%
334,新東手套廠股份有限公司,臺北市,D,1,1,100.0%
335,佳麗寶化工股份有限公司,高雄市,D,1,1,100.0%
336,高力熱處理工業股份有限公司,桃園縣,D,3,1,33.3%
337,仁宗蕾絲股份有限公司,桃園縣,D,1,1,100.0%
338,台硝股份有限公司,桃園縣,D,1,1,100.0%
339,美利達工業股份有限公司,彰化縣,D,10,1,10.0%
340,國揚實業股份有限公司,臺北市,D,1,1,100.0%
341,皇冠金屬工業股份有限公司,臺北市,D,1,1,100.0%
342,達興纖維股份有限公司新化工廠,臺南市,D,1,1,100.0%
343,佳美食品工業股份有限公司,臺中市,D,2,1,50.0%
344,協易機械工業股份有限公司,桃園縣,D,3,1,33.3%
345,高明精機工業股份有限公司,臺中市,D,1,1,100.0%
346,三久股份有限公司,臺中市,D,1,1,100.0%
347,新光紡織股份有限公司桃園廠,桃園縣,D,2,1,50.0%
348,中美嘉吉股份有限公司台中飼料廠,臺中市,D,1,1,100.0%
349,新生五金工廠股份有限公司,臺北市,D,1,1,100.0%
350,順源工業股份有限公司,新北市,D,1,1,100.0%
351,健喬信元醫藥生技股份有限公司,新竹縣,D,3,1,33.3%
352,福安工業股份有限公司,臺南市,D,1,1,100.0%
353,超眾科技股份有限公司,新北市,D,2,1,50.0%
354,中美和石油化學股份有限公司,臺北市,D,3,1,33.3%
355,裕榮食品股份有限公司,高雄市,D,1,1,100.0%
356,美律實業股份有限公司,臺中市,D,3,1,33.3%
357,嬌生股份有限公司,臺北市,D,1,1,100.0%
358,明昌輪業股份有限公司,屏東縣,D,1,1,100.0%
359,漢泰鋼鐵廠股份有限公司,高雄市,D,1,1,100.0%
360,中傳企業股份有限公司,桃園縣,D,1,1,100.0%
361,三禮電子器材股份有限公司,新北市,D,1,1,100.0%
362,台灣水泥股份有限公司台中水泥製品廠,臺中市,D,1,1,100.0%
363,格得電子工業股份有限公司,高雄市,D,1,1,100.0%
364,啟益企業股份有限公司屏東造紙廠,屏東縣,D,1,1,100.0%
365,天盛精微科技有限公司,桃園縣,D,1,1,100.0%
366,濟生股份有限公司,臺北市,D,1,1,100.0%
367,均豪精密工業股份有限公司,新竹縣,D,4,1,25.0%
368,坤福營造股份有限公司,臺中市,D,1,1,100.0%
369,台昌彩藝工業股份有限公司,臺中市,D,1,1,100.0%
370,龍偉實業股份有限公司,新北市,D,1,1,100.0%
371,和和機械股份有限公司,臺中市,D,1,1,100.0%
372,有美股份有限公司,臺北市,D,1,1,100.0%
373,喬暘電子股份有限公司,臺北市,D,1,1,100.0%
374,同昌機械股份有限公司,桃園縣,D,1,1,100.0%
375,台技塑膠股份有限公司,桃園縣,D,1,1,100.0%
376,旭和螺絲工業股份有限公司,高雄市,D,1,1,100.0%
377,高準精密工業股份有限公司,高雄市,D,1,1,100.0%
378,富積電子股份有限公司,桃園縣,D,3,1,33.3%
379,全友電腦股份有限公司,新竹市,D,1,1,100.0%
380,台灣麗偉電腦機械股份有限公司,臺中市,D,1,1,100.0%
381,北爾電子股份有限公司,新北市,D,1,1,100.0%
382,博世力士樂股份有限公司,新北市,D,1,1,100.0%
383,台灣玻璃工業股份有限公司台中廠,臺中市,D,6,1,16.7%
384,精技電腦股份有限公司,臺北市,D,4,1,25.0%
385,神通電腦股份有限公司,臺北市,D,1,1,100.0%
386,三盛製衣廠股份有限公司,新北市,D,1,1,100.0%
387,志沛企業有限公司,臺北市,D,1,1,100.0%
388,正氧機械工業股份有限公司,臺南市,D,1,1,100.0%
389,港洲營造股份有限公司,臺中市,D,1,1,100.0%
390,開元食品工業股份有限公司,臺北市,D,7,1,14.3%
391,北譯精機股份有限公司,桃園縣,D,1,1,100.0%
392,啟德電子股份有限公司,臺中市,D,1,1,100.0%
393,智偉織造股份有限公司,桃園縣,D,1,1,100.0%
394,遠雄營造股份有限公司,臺北市,D,2,1,50.0%
395,百略醫學科技股份有限公司,臺北市,D,1,1,100.0%
396,新歷芳企業股份有限公司,臺中市,D,1,1,100.0%
397,凱美塑膠機械股份有限公司,臺中市,D,1,1,100.0%
398,台灣前電電業股份有限公司,臺北市,D,1,1,100.0%
399,百容電子股份有限公司,臺中市,D,5,1,20.0%
400,偉訓科技股份有限公司,臺南市,D,1,1,100.0%
401,台灣伊都錦股份有限公司,臺北市,D,2,1,50.0%
402,合宇實業股份有限公司,臺南市,D,1,1,100.0%
403,永誠興業股份有限公司,高雄市,D,1,1,100.0%
404,國記營造股份有限公司,桃園縣,D,1,1,100.0%
405,璟豐工業股份有限公司,臺南市,D,2,1,50.0%
406,明門實業股份有限公司,臺北市,D,1,1,100.0%
407,協儀有限公司,新北市,D,1,1,100.0%
408,大進精工股份有限公司,臺南市,D,1,1,100.0%
409,台灣赫克力士股份有限公司,臺北市,D,1,1,100.0%
410,光磊科技股份有限公司,新竹市,D,13,1,7.7%
411,元貝實業股份有限公司,臺中市,D,1,1,100.0%
412,油欣精機股份有限公司,桃園縣,D,1,1,100.0%
413,鼎朋企業股份有限公司,桃園縣,D,1,1,100.0%
414,國瑞汽車股份有限公司,臺北市,D,32,1,3.1%
415,佳世達科技股份有限公司,桃園縣,D,18,1,5.6%
416,天工精密股份有限公司,臺中市,D,1,1,100.0%
417,中鹿營造股份有限公司,臺北市,D,2,1,50.0%
418,利晉工程股份有限公司,桃園縣,D,2,1,50.0%
419,喬麥屋企業有限公司,新北市,D,1,1,100.0%
420,丞豐實業股份有限公司,新北市,D,1,1,100.0%
421,橋椿金屬股份有限公司,臺中市,D,2,1,50.0%
422,忠群螺絲五金股份有限公司,新北市,D,1,1,100.0%
423,協達車料股份有限公司,新北市,D,1,1,100.0%
424,至佳電子股份有限公司,新北市,D,1,1,100.0%
425,台灣陶氏化學股份有限公司,臺北市,D,1,1,100.0%
426,正台興業股份有限公司,新北市,D,1,1,100.0%
