序號,投保單位名稱,縣市別,機關性質,法定人數不足人數不足百分比
59,勝普電子股份有限公司,桃園縣,D,8,5,62.5%
60,台灣富士全錄股份有限公司,臺北市,D,9,5,55.6%
61,太平洋崇光百貨股份有限公司,臺北市,D,10,5,50.0%
62,釆盟股份有限公司,臺北市,D,11,5,45.5%
63,英屬維京群島商漢登企業有限公司台灣分公司,臺北市,D,10,5,50.0%
64,香港商法華香水化粧品有限公司台灣分公司,臺北市,D,5,5,100.0%
65,美商怡佳股份有限公司台灣分公司,臺北市,D,9,5,55.6%
66,達鴻先進科技股份有限公司,新竹縣,D,9,5,55.6%
67,泰金寶電通股份有限公司,臺北市,D,9,5,55.6%
68,新加坡商安富利股份有限公司台灣分公司,臺北市,D,6,5,83.3%
69,勤業眾信聯合會計師事務所（陳清祥會計師）,臺北市,D,31,5,16.1%
70,三信商業銀行股份有限公司,臺中市,D,11,5,45.5%
71,長庚醫療財團法人高雄長庚紀念醫院,高雄市,D,50,5,10.0%
72,新竹物流股份有限公司,新竹縣,D,29,4,13.8%
73,遠東航空股份有限公司,臺北市,D,5,4,80.0%
74,中華航空股份有限公司,桃園縣,D,63,4,6.3%
75,輝瑞大藥廠股份有限公司,新北市,D,4,4,100.0%
76,台灣明尼蘇達礦業製造股份有限公司,臺北市,D,10,4,40.0%
77,致茂電子股份有限公司,桃園縣,D,12,4,33.3%
78,矽統科技股份有限公司,新竹縣,D,5,4,80.0%
79,台灣化學纖維股份有限公司麥寮分公司,雲林縣,D,17,4,23.5%
80,台達電子工業股份有限公司台南分公司,臺南市,D,5,4,80.0%
81,索爾思光電股份有限公司,新竹縣,D,4,4,100.0%
82,明基材料股份有限公司,桃園縣,D,11,4,36.4%
83,台灣順豐速運有限公司,臺北市,D,6,4,66.7%
84,新唐科技股份有限公司,新竹市,D,12,4,33.3%
85,景智電子股份有限公司,桃園縣,D,5,4,80.0%
86,聚成科技股份有限公司,新竹市,D,7,4,57.1%
87,保誠人壽保險股份有限公司,臺北市,D,6,4,66.7%
88,美商聯邦快遞股份有限公司台灣分公司,臺北市,D,10,4,40.0%
89,群光電子股份有限公司,新北市,D,6,4,66.7%
90,美商英特爾亞太科技有限公司台灣分公司,臺北市,D,6,4,66.7%
91,台灣房屋仲介股份有限公司,臺北市,D,6,4,66.7%
92,西門子股份有限公司,臺北市,D,5,4,80.0%
93,英屬開曼群島商香奈兒精品股份有限公司台灣分公司,臺北市,D,4,4,100.0%
94,萬泰商業銀行股份有限公司,臺北市,D,8,4,50.0%
95,國泰世紀產物保險股份有限公司,臺北市,D,17,4,23.5%
96,三立電視股份有限公司,臺北市,D,11,4,36.4%
97,功學社山葉樂器股份有限公司,臺北市,D,6,4,66.7%
98,英屬維京群島商銀鯨股份有限公司台灣分公司,臺北市,D,6,4,66.7%
99,傳奇網路遊戲股份有限公司,臺北市,D,4,4,100.0%
100,新世紀光電股份有限公司,臺南市,D,10,4,40.0%
101,香港商歷궐亞太有限公司台灣分公司,臺北市,D,4,4,100.0%
102,震旦行股份有限公司台北二十九分公司,新北市,D,5,4,80.0%
103,香港商雅虎資訊股份有限公司台灣分公司,臺北市,D,10,4,40.0%
104,瑞士商寶潔家品有限公司台灣分公司,臺北市,D,4,4,100.0%
105,臺灣華可貴股份有限公司,桃園縣,D,16,3,18.8%
106,潤泰全球股份有限公司,臺北市,D,11,3,27.3%
107,台灣杜邦股份有限公司,臺北市,D,5,3,60.0%
108,大連化學工業股份有限公司,臺北市,D,6,3,50.0%
109,友訊科技股份有限公司,臺北市,D,6,3,50.0%
110,鴻海精密工業股份有限公司新竹園區分公司,新竹市,D,11,3,27.3%
111,聯測科技股份有限公司,新竹市,D,14,3,21.4%
112,궏碁科技股份有限公司,新竹縣,D,20,3,15.0%
113,遠傳電信股份有限公司,臺北市,D,50,3,6.0%
114,廣明光電股份有限公司,桃園縣,D,3,3,100.0%
115,全智科技股份有限公司,新竹市,D,3,3,100.0%
116,兆遠科技股份有限公司,新竹縣,D,3,3,100.0%
117,介面光電股份有限公司,桃園縣,D,20,3,15.0%
118,亞太優勢微系統股份有限公司,新竹縣,D,3,3,100.0%
119,閎暉實業股份有限公司,新北市,D,5,3,60.0%
120,台灣艾司摩爾股份有限公司,新竹市,D,6,3,50.0%
121,昱晶能源科技股份有限公司,苗栗縣,D,7,3,42.9%
122,精聯電子股份有限公司,新北市,D,3,3,100.0%
123,聯景光電股份有限公司,桃園縣,D,10,3,30.0%
124,台灣飛利浦股份有限公司,臺北市,D,3,3,100.0%
125,宏碁股份有限公司,臺北市,D,22,3,13.6%
126,台灣雀巢股份有限公司,臺北市,D,3,3,100.0%
127,吉興工程顧問股份有限公司,臺北市,D,3,3,100.0%
128,威健實業股份有限公司,臺北市,D,4,3,75.0%
129,年代網際事業股份有限公司,臺北市,D,6,3,50.0%
130,滿心企業股份有限公司,新北市,D,7,3,42.9%
131,長榮國際股份有限公司,臺北市,D,14,3,21.4%
132,群益金鼎證券股份有限公司,臺北市,D,7,3,42.9%
133,凱基證券股份有限公司,臺北市,D,29,3,10.3%
134,仕橋企管顧問有限公司,臺北市,D,6,3,50.0%
135,龍巖股份有限公司,臺北市,D,4,3,75.0%
136,聚陽實業股份有限公司,臺北市,D,4,3,75.0%
137,美商科磊股份有限公司台灣分公司,新竹縣,D,4,3,75.0%
138,台灣巴斯夫股份有限公司,臺北市,D,6,3,50.0%
139,中宇環保工程股份有限公司,高雄市,D,12,3,25.0%
140,法떈麗國際股份有限公司,臺北市,D,3,3,100.0%
141,聯意製作股份有限公司,臺北市,D,9,3,33.3%
142,遠雄人壽保險事業股份有限公司,臺北市,D,12,3,25.0%
143,群環科技股份有限公司,臺北市,D,4,3,75.0%
144,凌華科技股份有限公司,新北市,D,7,3,42.9%
145,科林研發股份有限公司,新竹市,D,3,3,100.0%
146,立兆股份有限公司,新北市,D,4,3,75.0%
147,耕興股份有限公司,新北市,D,4,3,75.0%
148,藝珂人事顧問股份有限公司新竹分公司,新竹市,D,3,3,100.0%
149,傲勝國際股份有限公司,臺北市,D,3,3,100.0%
150,和潤企業股份有限公司,臺北市,D,4,3,75.0%
151,長榮空運倉儲股份有限公司,桃園縣,D,5,3,60.0%
152,安瀚視特股份有限公司,臺南市,D,6,3,50.0%
153,群聯電子股份有限公司,新竹縣,D,5,3,60.0%
154,網訊電通股份有限公司,臺北市,D,5,3,60.0%
155,雅妮絲比股份有限公司,新北市,D,3,3,100.0%
156,台灣大昌華嘉股份有限公司,臺北市,D,7,3,42.9%
157,台灣英特科人力股份有限公司,臺中市,D,4,3,75.0%
158,互盛股份有限公司台北東二區分公司,臺北市,D,4,3,75.0%
159,益和國際股份有限公司,新北市,D,3,3,100.0%
160,中華國際黃頁股份有限公司,臺北市,D,4,3,75.0%
161,全球華人股份有限公司台南分公司,臺南市,D,9,3,33.3%
162,壹傳媒電視廣播股份有限公司,臺北市,D,9,3,33.3%
163,國泰醫療財團法人國泰綜合醫院,臺北市,D,37,3,8.1%
164,復興航空運輸股份有限公司,臺北市,D,13,2,15.4%
165,花王（台灣）股份有限公司,新北市,D,5,2,40.0%
166,永信藥品工業股份有限公司,臺中市,D,12,2,16.7%
167,嘉裕股份有限公司,臺北市,D,3,2,66.7%
168,台達電子工業股份有限公司,桃園縣,D,20,2,10.0%
169,東台精機股份有限公司,高雄市,D,7,2,28.6%
170,森田印刷廠股份有限公司,臺南市,D,3,2,66.7%
171,翰林出版事業股份有限公司,臺南市,D,9,2,22.2%
172,敬鵬工業股份有限公司,桃園縣,D,38,2,5.3%
173,春原營造股份有限公司,臺北市,D,2,2,100.0%
174,磯鑫工業股份有限公司,臺中市,D,3,2,66.7%
175,宏益玻璃科技股份有限公司,新北市,D,7,2,28.6%
176,宣昶股份有限公司,臺北市,D,2,2,100.0%
177,巨擘科技股份有限公司,新竹市,D,7,2,28.6%
178,寶僑家品股份有限公司,臺北市,D,2,2,100.0%
179,實盈股份有限公司,臺北市,D,2,2,100.0%
180,昆盈企業股份有限公司,新北市,D,3,2,66.7%
181,亞東工業氣體股份有限公司,臺北市,D,3,2,66.7%
182,定穎電子股份有限公司,桃園縣,D,10,2,20.0%
183,伊頓飛瑞慕品股份有限公司內湖廠,臺北市,D,5,2,40.0%
184,智冠科技股份有限公司,高雄市,D,3,2,66.7%
185,台灣必成股份有限公司,嘉義縣,D,8,2,25.0%
186,銀泰科技股份有限公司,臺中市,D,9,2,22.2%
187,達航工業股份有限公司,臺中市,D,4,2,50.0%
188,喬鼎資訊股份有限公司,新竹市,D,2,2,100.0%
189,中磊電子股份有限公司,臺北市,D,5,2,40.0%
190,義隆電子股份有限公司,新竹縣,D,6,2,33.3%
191,林朋科技股份有限公司,臺中市,D,2,2,100.0%
192,台塑勝高科技股份有限公司,雲林縣,D,9,2,22.2%
193,昇陽國際半導體股份有限公司,新竹市,D,3,2,66.7%
194,威達電股份有限公司,新北市,D,2,2,100.0%
195,中華凸版電子股份有限公司,桃園縣,D,2,2,100.0%
196,茂達電子股份有限公司,新竹市,D,3,2,66.7%
197,金居開發銅箔股份有限公司,臺北市,D,2,2,100.0%
198,和鑫光電股份有限公司,臺南市,D,29,2,6.9%
199,達邁科技股份有限公司,新竹縣,D,2,2,100.0%
200,台塑海運股份有限公司,臺北市,D,2,2,100.0%
201,茂迪股份有限公司園區分公司,臺南市,D,28,2,7.1%
202,緯創資通股份有限公司,新竹市,D,68,2,2.9%
203,艾笛森光電股份有限公司,新北市,D,4,2,50.0%
204,友輝光電股份有限公司,桃園縣,D,3,2,66.7%
205,台灣大福高科技設備股份有限公司,臺南市,D,2,2,100.0%
206,研碩電腦股份有限公司,臺北市,D,3,2,66.7%
207,日商丸紅國際股份有限公司交通專案分公司,臺北市,D,2,2,100.0%
208,太極能源科技股份有限公司,臺北市,D,4,2,50.0%
209,益邦製藥股份有限公司,苗栗縣,D,2,2,100.0%
210,南亞科技股份有限公司三廠,新北市,D,22,2,9.1%
211,台灣大日印光罩科技股份有限公司,新竹市,D,2,2,100.0%
212,高通顯示器製造股份有限公司,新竹市,D,10,2,20.0%
213,銘異科技股份有限公司銘異六廠,桃園縣,D,2,2,100.0%
214,台灣玻璃工業股份有限公司彰濱廠,彰化縣,D,3,2,66.7%
215,蘇黎世產物保險股份有限公司,臺北市,D,8,2,25.0%
216,第一產物保險股份有限公司,臺北市,D,7,2,28.6%
217,中華開發工業銀行股份有限公司,臺北市,D,5,2,40.0%
218,優美股份有限公司,臺北市,D,2,2,100.0%
219,國泰世華商業銀行股份有限公司,臺北市,D,25,2,8.0%
220,華泰大飯店企業股份有限公司,臺北市,D,4,2,50.0%
221,洋基通運股份有限公司,臺北市,D,9,2,22.2%
222,儒鴻企業股份有限公司,新北市,D,12,2,16.7%
223,金器工業股份有限公司,臺北市,D,4,2,50.0%
224,仲量聯行股份有限公司,臺北市,D,3,2,66.7%
225,遠揚營造工程股份有限公司,臺北市,D,5,2,40.0%
226,友尚股份有限公司,臺北市,D,5,2,40.0%
227,荷商葛蘭素史克藥廠股份有限公司台灣分公司,臺北市,D,3,2,66.7%
228,台灣玻璃工業股份有限公司,臺北市,D,2,2,100.0%
229,台灣德國萊因技術監護顧問股份有限公司,臺北市,D,3,2,66.7%
230,荷蘭商古馳亞太貿易股份有限公司台灣分公司,臺北市,D,3,2,66.7%
231,阿托科技股份有限公司,臺北市,D,2,2,100.0%
232,立端科技股份有限公司,新北市,D,4,2,50.0%
233,新宇科技服務股份有限公司,臺北市,D,3,2,66.7%
234,大華證券股份有限公司,臺北市,D,6,2,33.3%
235,愛德萬測試股份有限公司,新竹縣,D,2,2,100.0%
236,瑞士商瑞士銀行股份有限公司台北分公司,臺北市,D,2,2,100.0%
237,華立企業股份有限公司台北分公司,臺北市,D,3,2,66.7%
238,精英人力資源股份有限公司,臺北市,D,18,2,11.1%
239,美商亞培股份有限公司台灣分公司,臺北市,D,3,2,66.7%
240,敬業企業管理顧問股份有限公司,臺北市,D,2,2,100.0%
241,奇鋐科技股份有限公司,新北市,D,3,2,66.7%
242,中華僑泰物流股份有限公司,桃園縣,D,2,2,100.0%
243,敦陽科技股份有限公司,新竹市,D,6,2,33.3%
244,普安科技股份有限公司,新北市,D,4,2,50.0%
245,拿帕里股份有限公司,臺北市,D,10,2,20.0%
246,丹堤咖啡食品股份有限公司,臺北市,D,4,2,50.0%
247,伍豐科技股份有限公司,新北市,D,2,2,100.0%
248,台灣人壽保險股份有限公司新竹分公司,新竹市,D,3,2,66.7%
249,台灣人壽保險股份有限公司高雄分公司,高雄市,D,6,2,33.3%
250,台灣三星電子股份有限公司,臺北市,D,4,2,50.0%
251,美商安邁科技股份有限公司台灣分公司,臺北市,D,4,2,50.0%
252,新加坡商克蘭詩股份有限公司台灣分公司,臺北市,D,2,2,100.0%
253,日商瑞穗實業銀行股份有限公司台北分公司,臺北市,D,2,2,100.0%
254,新光三越百貨股份有限公司台北信義分公司,臺北市,D,6,2,33.3%
255,光環科技股份有限公司,新竹市,D,4,2,50.0%
256,臺灣阿斯特捷利康股份有限公司,臺北市,D,2,2,100.0%
257,台灣日괵金屬股份有限公司,桃園縣,D,2,2,100.0%
258,系微股份有限公司,臺北市,D,5,2,40.0%
259,立錡科技股份有限公司,新竹縣,D,7,2,28.6%
260,台灣保全股份有限公司,臺北市,D,10,2,20.0%
261,和運租車股份有限公司,臺北市,D,3,2,66.7%
262,華碩聯合科技股份有限公司,臺北市,D,5,2,40.0%
263,廣積科技股份有限公司,臺北市,D,3,2,66.7%
264,康迅數位整合股份有限公司,臺北市,D,3,2,66.7%
265,明基電通股份有限公司,臺北市,D,3,2,66.7%
266,台灣新思科技有限公司,臺北市,D,2,2,100.0%
267,勝霖藥品股份有限公司,臺中市,D,4,2,50.0%
268,霖園公寓大廈管理維護股份有限公司,臺北市,D,2,2,100.0%
269,香港商俊思海外有限公司台灣分公司,臺北市,D,2,2,100.0%
270,台耀科技股份有限公司,桃園縣,D,2,2,100.0%
271,閎康科技股份有限公司,新竹縣,D,2,2,100.0%
272,一零四人力資源顧問股份有限公司,臺北市,D,22,2,9.1%
273,荷蘭商臺灣戴爾股份有限公司台灣分公司,臺北市,D,7,2,28.6%
274,互動國際數位股份有限公司,新北市,D,3,2,66.7%
275,阿瘦實業股份有限公司,臺北市,D,12,2,16.7%
276,中化裕民健康事業股份有限公司,臺北市,D,2,2,100.0%
277,台灣客奇股份有限公司,臺北市,D,2,2,100.0%
278,國泰綜合證券股份有限公司,臺北市,D,4,2,50.0%
279,海華科技股份有限公司,新北市,D,2,2,100.0%
280,全真概念健康事業股份有限公司,臺北市,D,3,2,66.7%
281,吉比鮮釀股份有限公司,臺北市,D,2,2,100.0%
282,華創車電技術中心股份有限公司,臺北市,D,10,2,20.0%
283,訊崴技術有限公司,臺北市,D,2,2,100.0%
284,京站實業股份有限公司,臺北市,D,2,2,100.0%
285,香港商立德國際商品試驗有限公司桃園分公司,桃園縣,D,4,2,50.0%
286,台灣固網股份有限公司,臺北市,D,3,2,66.7%
287,香港商壹傳媒動畫有限公司台灣分公司,臺北市,D,5,2,40.0%
288,香港商希思黎化妝品有限公司台灣分公司,臺北市,D,2,2,100.0%
289,紅陽管理顧問有限公司,臺南市,D,2,2,100.0%
290,北智捷汽車股份有限公司,新北市,D,3,2,66.7%
291,第一商業銀行信用卡處,臺北市,D,2,2,100.0%
292,馥盛股份有限公司,臺北市,D,2,2,100.0%
293,巴黎管理顧問股份有限公司,臺北市,D,2,2,100.0%
294,裕隆經管企業股份有限公司,新北市,D,2,2,100.0%
295,澳商澳盛銀行集團股份有限公司台北分公司,臺北市,D,13,2,15.4%
296,紅景天養生御品股份有限公司,臺中市,D,7,2,28.6%
297,福容大飯店股份有限公司淡水漁人碼頭分公司,新北市,D,3,2,66.7%
298,英冠達科技股份有限公司,臺北市,D,3,2,66.7%
299,荷蘭商띔拉股份有限公司台灣分公司,臺北市,D,2,2,100.0%
300,國際康健人壽保險股份有限公司,臺北市,D,9,2,22.2%
301,華泰商業銀行股份有限公司,臺北市,D,8,2,25.0%
302,長庚醫療財團法人台北長庚紀念醫院,臺北市,D,9,2,22.2%
303,天下雜誌股份有限公司,臺北市,D,2,2,100.0%
304,中國醫藥大學附設醫院,臺中市,D,38,2,5.3%
305,日商倍樂生股份有限公司台北分公司,臺北市,D,3,2,66.7%
306,長庚醫療財團法人雲林長庚紀念醫院,雲林縣,D,2,2,100.0%
307,南僑化學工業股份有限公司,臺北市,D,2,1,50.0%
308,台灣中華化學工業股份有限公司,桃園縣,D,2,1,50.0%
309,大亞電線電纜股份有限公司,臺南市,D,5,1,20.0%
310,新興航運股份有限公司,臺北市,D,1,1,100.0%
311,奇美實業股份有限公司,臺南市,D,19,1,5.3%
312,台灣水泥股份有限公司花蓮廠,花蓮縣,D,1,1,100.0%
313,台灣第一三共股份有限公司,臺北市,D,1,1,100.0%
314,臺灣塑膠工業股份有限公司,高雄市,D,7,1,14.3%
315,台灣新東機械股份有限公司,新北市,D,1,1,100.0%
316,泰翔纖維染整股份有限公司,新北市,D,1,1,100.0%
317,漢威聯合股份有限公司,新北市,D,1,1,100.0%
318,臺灣日鍛工業股份有限公司,桃園縣,D,1,1,100.0%
319,中化合成生技股份有限公司,新北市,D,2,1,50.0%
320,宏益纖維工業股份有限公司,臺北市,D,2,1,50.0%
321,聯城工業股份有限公司,新竹縣,D,1,1,100.0%
322,台灣卡西歐股份有限公司,臺北市,D,1,1,100.0%
323,中日合成化學股份有限公司,臺北市,D,1,1,100.0%
324,和泰股份有限公司,臺北市,D,1,1,100.0%
325,健泰工業股份有限公司,桃園縣,D,1,1,100.0%
326,惠民製藥股份有限公司,臺北市,D,1,1,100.0%
327,台灣好奇股份有限公司,高雄市,D,1,1,100.0%
328,華泰電子股份有限公司,高雄市,D,39,1,2.6%
329,新東手套廠股份有限公司,臺北市,D,1,1,100.0%
330,佳麗寶化工股份有限公司,高雄市,D,1,1,100.0%
331,高力熱處理工業股份有限公司,桃園縣,D,3,1,33.3%
332,仁宗蕾絲股份有限公司,桃園縣,D,1,1,100.0%
333,台硝股份有限公司,桃園縣,D,1,1,100.0%
334,國揚實業股份有限公司,臺北市,D,1,1,100.0%
335,皇冠金屬工業股份有限公司,臺北市,D,1,1,100.0%
336,達興纖維股份有限公司新化工廠,臺南市,D,1,1,100.0%
337,台灣生物製劑股份有限公司,彰化縣,D,1,1,100.0%
338,脫普聚益股份有限公司,臺北市,D,1,1,100.0%
339,協易機械工業股份有限公司,桃園縣,D,3,1,33.3%
340,三久股份有限公司,臺中市,D,1,1,100.0%
341,中美嘉吉股份有限公司台中飼料廠,臺中市,D,1,1,100.0%
342,新生五金工廠股份有限公司,臺北市,D,1,1,100.0%
343,順源工業股份有限公司,新北市,D,1,1,100.0%
344,桂冠實業股份有限公司,臺北市,D,7,1,14.3%
345,百輝紙器股份有限公司,臺南市,D,1,1,100.0%
346,健喬信元醫藥生技股份有限公司,新竹縣,D,3,1,33.3%
347,福安工業股份有限公司,臺南市,D,1,1,100.0%
348,納爾科股份有限公司,新北市,D,1,1,100.0%
349,超眾科技股份有限公司,新北市,D,2,1,50.0%
350,中美和石油化學股份有限公司,臺北市,D,3,1,33.3%
351,嬌生股份有限公司,臺北市,D,1,1,100.0%
352,三發自行車工業股份有限公司,臺中市,D,1,1,100.0%
353,泰鋒染化工業股份有限公司,桃園縣,D,1,1,100.0%
354,大成工程股份有限公司,臺南市,D,2,1,50.0%
355,中傳企業股份有限公司,桃園縣,D,1,1,100.0%
356,格得電子工業股份有限公司,高雄市,D,1,1,100.0%
357,天盛精微科技有限公司,桃園縣,D,1,1,100.0%
358,濟生股份有限公司,臺北市,D,1,1,100.0%
359,均豪精密工業股份有限公司,新竹縣,D,4,1,25.0%
360,煇倫工業股份有限公司,新北市,D,1,1,100.0%
361,榮勝機械工程股份有限公司,新竹市,D,1,1,100.0%
362,坤福營造股份有限公司,臺中市,D,1,1,100.0%
363,台昌彩藝工業股份有限公司,臺中市,D,1,1,100.0%
364,華格電子股份有限公司,臺南市,D,1,1,100.0%
365,龍偉實業股份有限公司,新北市,D,1,1,100.0%
366,和和機械股份有限公司,臺中市,D,1,1,100.0%
367,亞柏工業有限公司,彰化縣,D,1,1,100.0%
368,有美股份有限公司,臺北市,D,1,1,100.0%
369,喬暘電子股份有限公司,臺北市,D,1,1,100.0%
370,同昌機械股份有限公司,桃園縣,D,1,1,100.0%
371,旭和螺絲工業股份有限公司,高雄市,D,1,1,100.0%
372,星記精密工業股份有限公司,臺中市,D,1,1,100.0%
373,全友電腦股份有限公司,新竹市,D,1,1,100.0%
374,台灣麗偉電腦機械股份有限公司,臺中市,D,1,1,100.0%
375,金元福包裝企業股份有限公司,新北市,D,2,1,50.0%
376,北爾電子股份有限公司,新北市,D,1,1,100.0%
377,博世力士樂股份有限公司,新北市,D,1,1,100.0%
378,台灣玻璃工業股份有限公司台中廠,臺中市,D,6,1,16.7%
379,神通電腦股份有限公司,臺北市,D,1,1,100.0%
380,志沛企業有限公司,臺北市,D,1,1,100.0%
381,正氧機械工業股份有限公司,臺南市,D,1,1,100.0%
382,北譯精機股份有限公司,桃園縣,D,1,1,100.0%
383,궏德電子股份有限公司,臺中市,D,1,1,100.0%
384,智偉織造股份有限公司,桃園縣,D,1,1,100.0%
385,遠雄營造股份有限公司,臺北市,D,2,1,50.0%
386,隆大營建事業股份有限公司,高雄市,D,1,1,100.0%
387,百略醫學科技股份有限公司,臺北市,D,1,1,100.0%
388,新歷芳企業股份有限公司,臺中市,D,1,1,100.0%
389,凱美塑膠機械股份有限公司,臺中市,D,1,1,100.0%
390,台灣前電電業股份有限公司,臺北市,D,1,1,100.0%
391,百容電子股份有限公司,臺中市,D,5,1,20.0%
392,台灣伊都錦股份有限公司,臺北市,D,2,1,50.0%
393,永誠興業股份有限公司,高雄市,D,1,1,100.0%
394,大云股份有限公司,彰化縣,D,1,1,100.0%
395,國記營造股份有限公司,桃園縣,D,1,1,100.0%
396,明門實業股份有限公司,臺北市,D,1,1,100.0%
397,大進精工股份有限公司,臺南市,D,1,1,100.0%
398,台灣赫克力士股份有限公司,臺北市,D,1,1,100.0%
399,光磊科技股份有限公司,新竹市,D,13,1,7.7%
400,油欣精機股份有限公司,桃園縣,D,1,1,100.0%
401,國瑞汽車股份有限公司,臺北市,D,34,1,2.9%
402,升耀企業股份有限公司,新北市,D,1,1,100.0%
403,天工精密股份有限公司,臺中市,D,1,1,100.0%
404,中鹿營造股份有限公司,臺北市,D,2,1,50.0%
405,利晉工程股份有限公司,桃園縣,D,2,1,50.0%
406,凱韋電機廠股份有限公司,雲林縣,D,1,1,100.0%
407,明緯企業股份有限公司,新北市,D,3,1,33.3%
408,華祺工業股份有限公司,桃園縣,D,1,1,100.0%
409,喬麥屋企業有限公司,新北市,D,1,1,100.0%
410,丞豐實業股份有限公司,新北市,D,1,1,100.0%
411,橋椿金屬股份有限公司,臺中市,D,2,1,50.0%
412,忠群螺絲五金股份有限公司,新北市,D,1,1,100.0%
413,協達車料股份有限公司,新北市,D,1,1,100.0%
414,至佳電子股份有限公司,新北市,D,1,1,100.0%
415,台灣陶氏化學股份有限公司,臺北市,D,1,1,100.0%
416,正台興業股份有限公司,新北市,D,1,1,100.0%
417,嘉新水泥股份有限公司,臺北市,D,1,1,100.0%
418,宗達通運股份有限公司,新竹市,D,1,1,100.0%
419,五綸織造股份有限公司,彰化縣,D,1,1,100.0%
420,樹億興業股份有限公司,南投縣,D,1,1,100.0%
421,上品綜合工業股份有限公司,桃園縣,D,1,1,100.0%
422,宏泰高分子企業有限公司,桃園縣,D,1,1,100.0%
423,若雷針織股份有限公司,臺北市,D,1,1,100.0%
424,麗儀服飾實業股份有限公司,新北市,D,1,1,100.0%
425,建名精密企業股份有限公司,桃園縣,D,1,1,100.0%
